state,action,reward,next_state,done
"1.9336488246917725,-1.3964725732803345,1.0,2.2307276725769043,1.6908392906188965,2.0,3.0940475463867188,-1.182689905166626,1.0,3.121039390563965,2.192702054977417,2.0","1.0,0.0",0.30377395663829015,"1.7103337049484253,-1.426110863685608,1.0,2.053288459777832,1.6564422845840454,2.0,2.8737833499908447,-1.2296061515808105,1.0,2.9509644508361816,2.1450114250183105,2.0",0
"1.7103337049484253,-1.426110863685608,1.0,2.053288459777832,1.6564422845840454,2.0,2.8737833499908447,-1.2296061515808105,1.0,2.9509644508361816,2.1450114250183105,2.0","1.0,0.0",0.17688982229322986,"1.505789875984192,-1.4296451807022095,1.0,1.8547924757003784,1.6522287130355835,2.0,2.6696197986602783,-1.2354220151901245,1.0,2.7534232139587402,2.1390366554260254,2.0",0
"1.505789875984192,-1.4296451807022095,1.0,1.8547924757003784,1.6522287130355835,2.0,2.6696197986602783,-1.2354220151901245,1.0,2.7534232139587402,2.1390366554260254,2.0","1.0,0.0",0.13902275041564316,"1.653608798980713,1.6518748998641968,2.0,2.4679813385009766,-1.2359073162078857,1.0,2.5523197650909424,2.1385385990142822,2.0,3.6033661365509033,-0.7536848187446594,1.0",0
"1.653608798980713,1.6518748998641968,2.0,2.4679813385009766,-1.2359073162078857,1.0,2.5523197650909424,2.1385385990142822,2.0,3.6033661365509033,-0.7536848187446594,1.0","1.0,0.0",0.11858029277983606,"2.2648375034332275,-1.2372756004333496,1.0,2.3516950607299805,2.13710618019104,2.0,3.4005820751190186,-0.7559012174606323,1.0,4.580503940582275,0.08656994998455048,1.0",0
"2.2648375034332275,-1.2372756004333496,1.0,2.3516950607299805,2.13710618019104,2.0,3.4005820751190186,-0.7559012174606323,1.0,4.580503940582275,0.08656994998455048,1.0","1.0,0.0",0.10434311828731713,"2.063689708709717,-1.2366585731506348,1.0,2.1495983600616455,2.1377453804016113,2.0,3.1992883682250977,-0.7549586296081543,1.0,4.378962993621826,0.08785048127174377,1.0",0
"2.063689708709717,-1.2366585731506348,1.0,2.1495983600616455,2.1377453804016113,2.0,3.1992883682250977,-0.7549586296081543,1.0,4.378962993621826,0.08785048127174377,1.0","1.0,0.0",0.09498556395072488,"1.8625184297561646,-1.2364403009414673,1.0,2.998105049133301,-0.754693865776062,1.0,4.177751064300537,0.0881638377904892,1.0,5.488500595092773,1.4946428537368774,1.0",0
"1.8625184297561646,-1.2364403009414673,1.0,2.998105049133301,-0.754693865776062,1.0,4.177751064300537,0.0881638377904892,1.0,5.488500595092773,1.4946428537368774,1.0","1.0,0.0",0.23579394915315505,"1.6587263345718384,-1.2383695840835571,1.0,2.7950072288513184,-0.7582628726959229,1.0,3.9758689403533936,0.08289100229740143,1.0,5.288647651672363,1.4874759912490845,1.0",0
"1.6587263345718384,-1.2383695840835571,1.0,2.7950072288513184,-0.7582628726959229,1.0,3.9758689403533936,0.08289100229740143,1.0,5.288647651672363,1.4874759912490845,1.0","0.0,0.6",0.13993078539721748,"2.506589651107788,-1.090915560722351,1.0,3.778454065322876,-0.3949742317199707,1.0,3.3355472087860107,3.1821300983428955,2.0,5.247797012329102,0.8448966145515442,1.0",0
"2.506589651107788,-1.090915560722351,1.0,3.778454065322876,-0.3949742317199707,1.0,3.3355472087860107,3.1821300983428955,2.0,5.247797012329102,0.8448966145515442,1.0","1.0,0.0",0.11258382635210029,"1.8135267496109009,1.7008464336395264,2.0,2.2024097442626953,-1.3517483472824097,1.0,3.5383541584014893,-0.7885406613349915,1.0,3.460972785949707,2.8150370121002197,2.0",0
"1.8135267496109009,1.7008464336395264,2.0,2.2024097442626953,-1.3517483472824097,1.0,3.5383541584014893,-0.7885406613349915,1.0,3.460972785949707,2.8150370121002197,2.0","1.0,0.0",0.10818498698119638,"1.9854785203933716,-1.3822892904281616,1.0,3.3288462162017822,-0.8370053768157959,1.0,3.2996504306793213,2.767294406890869,2.0,4.930848121643066,0.22593247890472412,1.0",0
"1.9854785203933716,-1.3822892904281616,1.0,3.3288462162017822,-0.8370053768157959,1.0,3.2996504306793213,2.767294406890869,2.0,4.930848121643066,0.22593247890472412,1.0","0.0,0.6",0.08387985362446415,"1.6455135345458984,1.4559082984924316,2.0,1.621354579925537,-1.6212774515151978,1.0,3.0207912921905518,-1.2424031496047974,1.0,3.4275567531585693,2.3389925956726074,2.0",0
"1.6455135345458984,1.4559082984924316,2.0,1.621354579925537,-1.6212774515151978,1.0,3.0207912921905518,-1.2424031496047974,1.0,3.4275567531585693,2.3389925956726074,2.0","1.0,0.0",0.23177840378656056,"1.583536148071289,1.2811942100524902,2.0,2.696904420852661,-1.5353106260299683,1.0,3.441251754760742,1.9914158582687378,2.0,4.489568710327148,-0.8406146168708801,1.0",0
"1.583536148071289,1.2811942100524902,2.0,2.696904420852661,-1.5353106260299683,1.0,3.441251754760742,1.9914158582687378,2.0,4.489568710327148,-0.8406146168708801,1.0","1.0,0.0",0.16575840358812421,"1.4008162021636963,1.2564717531204224,2.0,2.472872495651245,-1.5760133266448975,1.0,3.2687206268310547,1.9394474029541016,2.0,4.275505542755127,-0.9076101779937744,1.0",0
"1.4008162021636963,1.2564717531204224,2.0,2.472872495651245,-1.5760133266448975,1.0,3.2687206268310547,1.9394474029541016,2.0,4.275505542755127,-0.9076101779937744,1.0","1.0,0.0",0.13294379471213913,"2.268782615661621,-1.5819141864776611,1.0,3.072774887084961,1.9316843748092651,2.0,4.072957515716553,-0.917698085308075,1.0,6.377816200256348,0.3962922692298889,1.0",0
"2.268782615661621,-1.5819141864776611,1.0,3.072774887084961,1.9316843748092651,2.0,4.072957515716553,-0.917698085308075,1.0,6.377816200256348,0.3962922692298889,1.0","1.0,0.0",0.11499387940748274,"2.0670175552368164,-1.5831801891326904,1.0,2.872805118560791,1.9300177097320557,2.0,3.871528148651123,-0.9198777675628662,1.0,6.177054405212402,0.39294642210006714,1.0",0
"2.0670175552368164,-1.5831801891326904,1.0,2.872805118560791,1.9300177097320557,2.0,3.871528148651123,-0.9198777675628662,1.0,6.177054405212402,0.39294642210006714,1.0","1.0,0.0",0.10244743660978428,"1.8660893440246582,-1.5823646783828735,1.0,2.6703832149505615,1.9311727285385132,2.0,3.670322895050049,-0.9182942509651184,1.0,5.975296974182129,0.39551058411598206,1.0",0
"1.8660893440246582,-1.5823646783828735,1.0,2.6703832149505615,1.9311727285385132,2.0,3.670322895050049,-0.9182942509651184,1.0,5.975296974182129,0.39551058411598206,1.0","1.0,0.0",0.256219669841761,"1.665107250213623,-1.5827797651290894,1.0,2.470125675201416,1.9305925369262695,2.0,3.4694759845733643,-0.9190794825553894,1.0,5.774718761444092,0.3942525386810303,1.0",0
"1.665107250213623,-1.5827797651290894,1.0,2.470125675201416,1.9305925369262695,2.0,3.4694759845733643,-0.9190794825553894,1.0,5.774718761444092,0.3942525386810303,1.0","1.0,0.0",0.1794126379894082,"2.2690813541412354,1.9299569129943848,2.0,3.2678089141845703,-0.9199252724647522,1.0,5.573294162750244,0.39292553067207336,1.0,5.11605167388916,3.7127156257629395,2.0",0
"2.2690813541412354,1.9299569129943848,2.0,3.2678089141845703,-0.9199252724647522,1.0,5.573294162750244,0.39292553067207336,1.0,5.11605167388916,3.7127156257629395,2.0","1.0,0.0",0.14560731548582007,"2.0667526721954346,1.930842399597168,2.0,3.0666632652282715,-0.9186387658119202,1.0,5.371649265289307,0.39514172077178955,1.0,4.913040637969971,3.714749336242676,2.0",0
"2.0667526721954346,1.930842399597168,2.0,3.0666632652282715,-0.9186387658119202,1.0,5.371649265289307,0.39514172077178955,1.0,4.913040637969971,3.714749336242676,2.0","1.0,0.0",0.12654689734847457,"2.865373134613037,-0.9183945059776306,1.0,5.1702561378479,0.39556944370269775,1.0,4.71138334274292,3.7151403427124023,2.0,8.554889678955078,2.763927459716797,1.0",0
"2.865373134613037,-0.9183945059776306,1.0,5.1702561378479,0.39556944370269775,1.0,4.71138334274292,3.7151403427124023,2.0,8.554889678955078,2.763927459716797,1.0","0.0,0.6",0.102123681579803,"1.8868376016616821,1.703391671180725,2.0,2.5651309490203857,-1.2392702102661133,1.0,5.001399993896484,-0.1887567937374115,1.0,4.9131293296813965,3.161212205886841,2.0",0
"1.8868376016616821,1.703391671180725,2.0,2.5651309490203857,-1.2392702102661133,1.0,5.001399993896484,-0.1887567937374115,1.0,4.9131293296813965,3.161212205886841,2.0","1.0,0.0",0.09649212254268313,"1.8493462800979614,1.506971836090088,2.0,2.249042510986328,-1.4862815141677856,1.0,4.7729811668396,-0.6685922145843506,1.0,4.998859882354736,2.674909830093384,2.0",0
"1.8493462800979614,1.506971836090088,2.0,2.249042510986328,-1.4862815141677856,1.0,4.7729811668396,-0.6685922145843506,1.0,4.998859882354736,2.674909830093384,2.0","1.0,0.0",0.09590901203057345,"1.6710342168807983,1.4778586626052856,2.0,2.025968551635742,-1.521036982536316,1.0,4.561855316162109,-0.7411225438117981,1.0,4.837662220001221,2.5986430644989014,2.0",0
"1.6710342168807983,1.4778586626052856,2.0,2.025968551635742,-1.521036982536316,1.0,4.561855316162109,-0.7411225438117981,1.0,4.837662220001221,2.5986430644989014,2.0","1.0,0.0",0.22543147634752048,"1.821524739265442,-1.5251878499984741,1.0,4.358921527862549,-0.7502096891403198,1.0,4.641214847564697,2.5889952182769775,2.0,8.181490898132324,0.815924346446991,1.0",0
"1.821524739265442,-1.5251878499984741,1.0,4.358921527862549,-0.7502096891403198,1.0,4.641214847564697,2.5889952182769775,2.0,8.181490898132324,0.815924346446991,1.0","1.0,0.0",0.17986408836329792,"1.6201050281524658,-1.5253933668136597,1.0,4.1573710441589355,-0.7501086592674255,1.0,4.439252853393555,2.589148759841919,2.0,7.9796953201293945,0.8164894580841064,1.0",0
"1.6201050281524658,-1.5253933668136597,1.0,4.1573710441589355,-0.7501086592674255,1.0,4.439252853393555,2.589148759841919,2.0,7.9796953201293945,0.8164894580841064,1.0","0.0,0.6",0.1423508834556193,"3.853311777114868,-1.255002498626709,1.0,4.535858631134033,2.025888681411743,2.0,7.836726665496826,-0.16080288589000702,1.0,8.186368942260742,3.013533115386963,2.0",0
"3.853311777114868,-1.255002498626709,1.0,4.535858631134033,2.025888681411743,2.0,7.836726665496826,-0.16080288589000702,1.0,8.186368942260742,3.013533115386963,2.0","1.0,0.0",0.12910151921018853,"1.1961443424224854,1.1507294178009033,2.0,3.512158155441284,-1.6629536151885986,1.0,4.533935546875,1.5286009311676025,2.0,7.5881242752075195,-0.9911778569221497,1.0",0
"1.1961443424224854,1.1507294178009033,2.0,3.512158155441284,-1.6629536151885986,1.0,4.533935546875,1.5286009311676025,2.0,7.5881242752075195,-0.9911778569221497,1.0","1.0,0.0",0.12608189728431385,"3.291017770767212,-1.7062216997146606,1.0,4.3508620262146,1.4729050397872925,2.0,7.374727725982666,-1.0831834077835083,1.0,8.09152603149414,2.028867244720459,2.0",0
"3.291017770767212,-1.7062216997146606,1.0,4.3508620262146,1.4729050397872925,2.0,7.374727725982666,-1.0831834077835083,1.0,8.09152603149414,2.028867244720459,2.0","1.0,0.0",0.11640880781499208,"3.085902690887451,-1.713100790977478,1.0,4.152419090270996,1.4637936353683472,2.0,7.1709113121032715,-1.0986380577087402,1.0,7.894242286682129,2.0119006633758545,2.0",0
"3.085902690887451,-1.713100790977478,1.0,4.152419090270996,1.4637936353683472,2.0,7.1709113121032715,-1.0986380577087402,1.0,7.894242286682129,2.0119006633758545,2.0","1.0,0.0",0.10838505849200142,"2.8826851844787598,-1.716084361076355,1.0,3.952507257461548,1.4596946239471436,2.0,6.968302249908447,-1.1058872938156128,1.0,7.6948723793029785,2.003894329071045,2.0",0
"2.8826851844787598,-1.716084361076355,1.0,3.952507257461548,1.4596946239471436,2.0,6.968302249908447,-1.1058872938156128,1.0,7.6948723793029785,2.003894329071045,2.0","1.0,0.0",0.10237357557833349,"2.6821253299713135,-1.714982509613037,1.0,3.7507734298706055,1.4611934423446655,2.0,6.767517566680908,-1.103269338607788,1.0,7.492938041687012,2.006781816482544,2.0",0
"2.6821253299713135,-1.714982509613037,1.0,3.7507734298706055,1.4611934423446655,2.0,6.767517566680908,-1.103269338607788,1.0,7.492938041687012,2.006781816482544,2.0","1.0,0.0",0.3992738393142048,"2.479635715484619,-1.7167441844940186,1.0,3.5507888793945312,1.45858895778656,2.0,6.565537452697754,-1.1082431077957153,1.0,7.293408393859863,2.001235246658325,2.0",0
"2.479635715484619,-1.7167441844940186,1.0,3.5507888793945312,1.45858895778656,2.0,6.565537452697754,-1.1082431077957153,1.0,7.293408393859863,2.001235246658325,2.0","1.0,0.0",0.2707352015970871,"2.277195930480957,-1.7178138494491577,1.0,3.3497989177703857,1.457025170326233,2.0,6.363314151763916,-1.111202359199524,1.0,7.0926103591918945,1.9979406595230103,2.0",0
"2.277195930480957,-1.7178138494491577,1.0,3.3497989177703857,1.457025170326233,2.0,6.363314151763916,-1.111202359199524,1.0,7.0926103591918945,1.9979406595230103,2.0","1.0,0.0",0.22031177460160012,"2.0766549110412598,-1.7167874574661255,1.0,3.147672176361084,1.4585901498794556,2.0,6.162520408630371,-1.1081218719482422,1.0,6.890259265899658,2.001387119293213,2.0",0
"2.0766549110412598,-1.7167874574661255,1.0,3.147672176361084,1.4585901498794556,2.0,6.162520408630371,-1.1081218719482422,1.0,6.890259265899658,2.001387119293213,2.0","0.0,0.6",0.1725754856156334,"3.1212377548217773,1.043594241142273,2.0,5.791408061981201,-1.8800163269042969,1.0,6.902300834655762,1.1140587329864502,2.0,8.52657413482666,-2.0437216758728027,1.0",0
"3.1212377548217773,1.043594241142273,2.0,5.791408061981201,-1.8800163269042969,1.0,6.902300834655762,1.1140587329864502,2.0,8.52657413482666,-2.0437216758728027,1.0","1.0,0.0",0.1601100162534448,"3.016446352005005,0.7189856171607971,2.0,5.385932922363281,-2.453216552734375,1.0,6.786121368408203,0.4169980585575104,2.0,8.091732025146484,-2.8853063583374023,1.0",0
"3.016446352005005,0.7189856171607971,2.0,5.385932922363281,-2.453216552734375,1.0,6.786121368408203,0.4169980585575104,2.0,8.091732025146484,-2.8853063583374023,1.0","1.0,0.0",0.15280547505719277,"2.825030565261841,0.6800142526626587,2.0,5.155014514923096,-2.5212833881378174,1.0,6.590672016143799,0.33134201169013977,2.0,7.855249881744385,-2.9868643283843994,1.0",0
"2.825030565261841,0.6800142526626587,2.0,5.155014514923096,-2.5212833881378174,1.0,6.590672016143799,0.33134201169013977,2.0,7.855249881744385,-2.9868643283843994,1.0","0.0,-0.6",0.13131865451077296,"2.5413622856140137,1.0212517976760864,2.0,5.2365593910217285,-1.879311203956604,1.0,6.321713924407959,1.124199390411377,2.0,7.973053932189941,-2.0195109844207764,1.0",0
"2.5413622856140137,1.0212517976760864,2.0,5.2365593910217285,-1.879311203956604,1.0,6.321713924407959,1.124199390411377,2.0,7.973053932189941,-2.0195109844207764,1.0","1.0,0.0",0.12996840409544097,"2.236586809158325,1.2778277397155762,2.0,5.202603816986084,-1.3451294898986816,1.0,5.988684177398682,1.7501431703567505,2.0,7.939653396606445,-1.2169239521026611,1.0",0
"2.236586809158325,1.2778277397155762,2.0,5.202603816986084,-1.3451294898986816,1.0,5.988684177398682,1.7501431703567505,2.0,7.939653396606445,-1.2169239521026611,1.0","1.0,0.0",0.12535196092055578,"2.0216214656829834,1.308566927909851,2.0,5.021822929382324,-1.2752494812011719,1.0,5.767246723175049,1.8300646543502808,2.0,7.756989002227783,-1.1111479997634888,1.0",0
"2.0216214656829834,1.308566927909851,2.0,5.021822929382324,-1.2752494812011719,1.0,5.767246723175049,1.8300646543502808,2.0,7.756989002227783,-1.1111479997634888,1.0","1.0,0.0",0.12135758938013996,"1.816365122795105,1.3142677545547485,2.0,4.823521137237549,-1.2614580392837524,1.0,5.560568809509277,1.845858097076416,2.0,7.558233261108398,-1.0899860858917236,1.0",0
"1.816365122795105,1.3142677545547485,2.0,4.823521137237549,-1.2614580392837524,1.0,5.560568809509277,1.845858097076416,2.0,7.558233261108398,-1.0899860858917236,1.0","1.0,0.0",0.11495036920077473,"1.6140270233154297,1.3151203393936157,2.0,4.622269630432129,-1.2593262195587158,1.0,5.357916355133057,1.848262906074524,2.0,7.35684871673584,-1.086718201637268,1.0",0
"1.6140270233154297,1.3151203393936157,2.0,4.622269630432129,-1.2593262195587158,1.0,5.357916355133057,1.848262906074524,2.0,7.35684871673584,-1.086718201637268,1.0","1.0,0.0",0.11052803091441943,"1.4122951030731201,1.3156059980392456,2.0,4.421224594116211,-1.2580485343933105,1.0,5.156134128570557,1.8497744798660278,2.0,7.155819416046143,-1.084693431854248,1.0",0
"1.4122951030731201,1.3156059980392456,2.0,4.421224594116211,-1.2580485343933105,1.0,5.156134128570557,1.8497744798660278,2.0,7.155819416046143,-1.084693431854248,1.0","1.0,0.0",0.10574007218152337,"4.220167636871338,-1.2563422918319702,1.0,4.953943252563477,1.8517454862594604,2.0,6.9546990394592285,-1.0819894075393677,1.0,7.194465637207031,1.908979892730713,2.0",0
"4.220167636871338,-1.2563422918319702,1.0,4.953943252563477,1.8517454862594604,2.0,6.9546990394592285,-1.0819894075393677,1.0,7.194465637207031,1.908979892730713,2.0","1.0,0.0",0.1018481139218732,"4.018558025360107,-1.2565155029296875,1.0,4.752412796020508,1.8515549898147583,2.0,6.753093719482422,-1.0822339057922363,1.0,6.992936134338379,1.9087308645248413,2.0",0
"4.018558025360107,-1.2565155029296875,1.0,4.752412796020508,1.8515549898147583,2.0,6.753093719482422,-1.0822339057922363,1.0,6.992936134338379,1.9087308645248413,2.0","1.0,0.0",0.5168354385530288,"3.817288875579834,-1.2557085752487183,1.0,4.5505499839782715,1.8525035381317139,2.0,6.551790714263916,-1.080904245376587,1.0,6.791061878204346,1.9101076126098633,2.0",0
"3.817288875579834,-1.2557085752487183,1.0,4.5505499839782715,1.8525035381317139,2.0,6.551790714263916,-1.080904245376587,1.0,6.791061878204346,1.9101076126098633,2.0","1.0,0.0",0.3347898102509752,"3.6160829067230225,-1.2546921968460083,1.0,4.348566055297852,1.8536980152130127,2.0,6.350529670715332,-1.0791832208633423,1.0,6.589054107666016,1.9118798971176147,2.0",0
"3.6160829067230225,-1.2546921968460083,1.0,4.348566055297852,1.8536980152130127,2.0,6.350529670715332,-1.0791832208633423,1.0,6.589054107666016,1.9118798971176147,2.0","1.0,0.0",0.26930133101755205,"3.415506601333618,-1.2517300844192505,1.0,4.1452250480651855,1.857314944267273,2.0,6.149807453155518,-1.07381010055542,1.0,6.385669708251953,1.917472004890442,2.0",0
"3.415506601333618,-1.2517300844192505,1.0,4.1452250480651855,1.857314944267273,2.0,6.149807453155518,-1.07381010055542,1.0,6.385669708251953,1.917472004890442,2.0","1.0,0.0",0.23027097221551096,"3.2143468856811523,-1.2508994340896606,1.0,3.943345546722412,1.858314871788025,2.0,5.948607444763184,-1.0723450183868408,1.0,6.183777332305908,1.9189918041229248,2.0",0
"3.2143468856811523,-1.2508994340896606,1.0,3.943345546722412,1.858314871788025,2.0,5.948607444763184,-1.0723450183868408,1.0,6.183777332305908,1.9189918041229248,2.0","1.0,0.0",0.20475662176562692,"3.013098955154419,-1.2499686479568481,1.0,3.741180419921875,1.8594279289245605,2.0,5.747274398803711,-1.0706626176834106,1.0,5.9815673828125,1.920721173286438,2.0",0
"3.013098955154419,-1.2499686479568481,1.0,3.741180419921875,1.8594279289245605,2.0,5.747274398803711,-1.0706626176834106,1.0,5.9815673828125,1.920721173286438,2.0","1.0,0.0",0.18732965121947887,"2.8128163814544678,-1.247212290763855,1.0,3.53788161277771,1.8629215955734253,2.0,5.546848773956299,-1.065199851989746,1.0,5.778234481811523,1.9264321327209473,2.0",0
"2.8128163814544678,-1.247212290763855,1.0,3.53788161277771,1.8629215955734253,2.0,5.546848773956299,-1.065199851989746,1.0,5.778234481811523,1.9264321327209473,2.0","1.0,0.0",0.1724087531020415,"2.6120569705963135,-1.245803713798523,1.0,3.3356192111968994,1.864680290222168,2.0,5.3459978103637695,-1.0624717473983765,1.0,5.575938701629639,1.929271936416626,2.0",0
"2.6120569705963135,-1.245803713798523,1.0,3.3356192111968994,1.864680290222168,2.0,5.3459978103637695,-1.0624717473983765,1.0,5.575938701629639,1.929271936416626,2.0","1.0,0.0",0.1611330119093446,"2.4109792709350586,-1.2448219060897827,1.0,3.1332151889801025,1.865968108177185,2.0,5.144843578338623,-1.0603257417678833,1.0,5.373507976531982,1.9315139055252075,2.0",0
"2.4109792709350586,-1.2448219060897827,1.0,3.1332151889801025,1.865968108177185,2.0,5.144843578338623,-1.0603257417678833,1.0,5.373507976531982,1.9315139055252075,2.0","0.0,0.6",0.14182907080972518,"2.071505069732666,-1.515339970588684,1.0,3.135798454284668,1.4956289529800415,2.0,4.808906555175781,-1.6365514993667603,1.0,5.369449615478516,1.3111923933029175,2.0",0
"2.071505069732666,-1.515339970588684,1.0,3.135798454284668,1.4956289529800415,2.0,4.808906555175781,-1.6365514993667603,1.0,5.369449615478516,1.3111923933029175,2.0","1.0,0.0",0.1387545195303126,"1.7227563858032227,-1.7209357023239136,1.0,3.072845697402954,1.1731821298599243,2.0,4.4356560707092285,-2.1059305667877197,1.0,5.2782440185546875,0.7739049196243286,2.0",0
"1.7227563858032227,-1.7209357023239136,1.0,3.072845697402954,1.1731821298599243,2.0,4.4356560707092285,-2.1059305667877197,1.0,5.2782440185546875,0.7739049196243286,2.0","1.0,0.0",0.13987477773516366,"2.8842217922210693,1.1332817077636719,2.0,4.206091403961182,-2.162548780441284,1.0,5.084478855133057,0.7065684199333191,2.0,5.6992692947387695,-2.8128244876861572,1.0",0
"2.8842217922210693,1.1332817077636719,2.0,4.206091403961182,-2.162548780441284,1.0,5.084478855133057,0.7065684199333191,2.0,5.6992692947387695,-2.8128244876861572,1.0","1.0,0.0",0.13266159593184934,"2.6847352981567383,1.127537727355957,2.0,4.000369071960449,-2.170785427093506,1.0,4.884180545806885,0.696666419506073,2.0,5.492313861846924,-2.8238823413848877,1.0",0
"2.6847352981567383,1.127537727355957,2.0,4.000369071960449,-2.170785427093506,1.0,4.884180545806885,0.696666419506073,2.0,5.492313861846924,-2.8238823413848877,1.0","1.0,0.0",0.1274926891657593,"2.4840774536132812,1.1251332759857178,2.0,3.7967374324798584,-2.1743640899658203,1.0,4.683134078979492,0.692276656627655,2.0,5.288093566894531,-2.828806161880493,1.0",0
"2.4840774536132812,1.1251332759857178,2.0,3.7967374324798584,-2.1743640899658203,1.0,4.683134078979492,0.692276656627655,2.0,5.288093566894531,-2.828806161880493,1.0","0.0,-0.6",0.11185247509368867,"2.1439194679260254,1.4303501844406128,2.0,3.850510358810425,-1.683713436126709,1.0,4.379419803619385,1.2698709964752197,2.0,5.410747528076172,-2.150723457336426,1.0",0
"2.1439194679260254,1.4303501844406128,2.0,3.850510358810425,-1.683713436126709,1.0,4.379419803619385,1.2698709964752197,2.0,5.410747528076172,-2.150723457336426,1.0","1.0,0.0",0.11340630531473295,"1.79403817653656,1.6494277715682983,2.0,3.803687572479248,-1.2782199382781982,1.0,4.03437614440918,1.7134634256362915,2.0,5.40282678604126,-1.5867503881454468,1.0",0
"1.79403817653656,1.6494277715682983,2.0,3.803687572479248,-1.2782199382781982,1.0,4.03437614440918,1.7134634256362915,2.0,5.40282678604126,-1.5867503881454468,1.0","1.0,0.0",0.11241745986383878,"3.6207315921783447,-1.2267988920211792,1.0,3.812229871749878,1.7676516771316528,2.0,5.223773956298828,-1.5143671035766602,1.0,5.505532741546631,1.5286842584609985,2.0",0
"3.6207315921783447,-1.2267988920211792,1.0,3.812229871749878,1.7676516771316528,2.0,5.223773956298828,-1.5143671035766602,1.0,5.505532741546631,1.5286842584609985,2.0","1.0,0.0",0.11041083565704524,"3.4212100505828857,-1.2199742794036865,1.0,3.6072020530700684,1.7748198509216309,2.0,5.024777412414551,-1.5045920610427856,1.0,5.300941467285156,1.538968801498413,2.0",0
"3.4212100505828857,-1.2199742794036865,1.0,3.6072020530700684,1.7748198509216309,2.0,5.024777412414551,-1.5045920610427856,1.0,5.300941467285156,1.538968801498413,2.0","1.0,0.0",0.10657502192269774,"3.222444534301758,-1.2154000997543335,1.0,3.404456853866577,1.77964186668396,2.0,4.826389312744141,-1.497889518737793,1.0,5.098508358001709,1.5460389852523804,2.0",0
"3.222444534301758,-1.2154000997543335,1.0,3.404456853866577,1.77964186668396,2.0,4.826389312744141,-1.497889518737793,1.0,5.098508358001709,1.5460389852523804,2.0","1.0,0.0",0.1040843238364273,"3.0222394466400146,-1.2124179601669312,1.0,3.201650381088257,1.7827801704406738,2.0,4.62642765045166,-1.4935153722763062,1.0,4.89590311050415,1.550647258758545,2.0",0
"3.0222394466400146,-1.2124179601669312,1.0,3.201650381088257,1.7827801704406738,2.0,4.62642765045166,-1.4935153722763062,1.0,4.89590311050415,1.550647258758545,2.0","1.0,0.0",0.10152383955124078,"2.820291042327881,-1.2129532098770142,1.0,3.000229597091675,1.7822139263153076,2.0,4.424430847167969,-1.494332194328308,1.0,4.694442272186279,1.549783706665039,2.0",0
"2.820291042327881,-1.2129532098770142,1.0,3.000229597091675,1.7822139263153076,2.0,4.424430847167969,-1.494332194328308,1.0,4.694442272186279,1.549783706665039,2.0","1.0,0.0",0.09873685382618458,"2.621429443359375,-1.2085999250411987,1.0,2.796806573867798,1.7868342399597168,2.0,4.225994110107422,-1.4875389337539673,1.0,4.491369724273682,1.5569809675216675,2.0",0
"2.621429443359375,-1.2085999250411987,1.0,2.796806573867798,1.7868342399597168,2.0,4.225994110107422,-1.4875389337539673,1.0,4.491369724273682,1.5569809675216675,2.0","1.0,0.0",0.3424753259921933,"2.419625997543335,-1.2089762687683105,1.0,2.595446825027466,1.7864338159561157,2.0,4.024150848388672,-1.488147497177124,1.0,4.289977073669434,1.556335210800171,2.0",0
"2.419625997543335,-1.2089762687683105,1.0,2.595446825027466,1.7864338159561157,2.0,4.024150848388672,-1.488147497177124,1.0,4.289977073669434,1.556335210800171,2.0","1.0,0.0",0.24667607832666016,"2.217585563659668,-1.2092556953430176,1.0,2.3937435150146484,1.786136269569397,2.0,3.8220744132995605,-1.4886075258255005,1.0,4.08824348449707,1.5558470487594604,2.0",0
"2.217585563659668,-1.2092556953430176,1.0,2.3937435150146484,1.786136269569397,2.0,3.8220744132995605,-1.4886075258255005,1.0,4.08824348449707,1.5558470487594604,2.0","1.0,0.0",0.20297361732259844,"2.0176868438720703,-1.2070255279541016,1.0,2.190955400466919,1.7885351181030273,2.0,3.6224493980407715,-1.4848312139511108,1.0,3.8856818675994873,1.5598787069320679,2.0",0
"2.0176868438720703,-1.2070255279541016,1.0,2.190955400466919,1.7885351181030273,2.0,3.6224493980407715,-1.4848312139511108,1.0,3.8856818675994873,1.5598787069320679,2.0","1.0,0.0",0.17712055651747716,"1.8157744407653809,-1.2073454856872559,1.0,1.989510178565979,1.788188099861145,2.0,3.4204933643341064,-1.4854018688201904,1.0,3.6842002868652344,1.5592669248580933,2.0",0
"1.8157744407653809,-1.2073454856872559,1.0,1.989510178565979,1.788188099861145,2.0,3.4204933643341064,-1.4854018688201904,1.0,3.6842002868652344,1.5592669248580933,2.0","1.0,0.0",0.1588962405066563,"1.6140625476837158,-1.2074030637741089,1.0,3.2187681198120117,-1.4855282306671143,1.0,3.4825968742370605,1.5591248273849487,2.0,4.954146862030029,1.041964054107666,2.0",0
"1.6140625476837158,-1.2074030637741089,1.0,3.2187681198120117,-1.4855282306671143,1.0,3.4825968742370605,1.5591248273849487,2.0,4.954146862030029,1.041964054107666,2.0","1.0,0.0",0.14489872836984174,"1.4134902954101562,-1.2063761949539185,1.0,3.0183560848236084,-1.4835838079452515,1.0,3.2804548740386963,1.5612233877182007,2.0,4.75230073928833,1.0449036359786987,2.0",0
